X1,X2,X3,T1,T2,Y
-0.2742460515016998,0.11402902072442972,-0.22273551986269333,-0.1975502512964629,-0.1415643018885369,-0.4829237566328678
0.3381956962368,-0.670267494326491,1.0824681984295588,0.2088374855078434,0.6877980594224559,2.9863146249144377
0.27087583283777644,-0.4279741736088106,0.6222667807838544,-0.04769343200201934,0.14398345652580774,0.819782904709134
-0.018728848433566286,-0.22704709412294305,0.13534865739980906,0.05181179561841033,0.2805573216798877,0.7167236637328407
-0.2327179290372333,0.5250115955834257,-0.8112166366151702,-0.14767694694173816,-0.41611739788657226,-1.9424340123264034
-0.35111750874683095,0.4947692088565904,-0.8955394719315053,-0.3411457845441478,-0.6308957011783959,-2.415563506009853
-0.433356917437348,0.6678415937235681,-1.1826366961039434,-0.2634478056367856,-0.7880750016404866,-2.675135849271528
0.3383388490141458,-0.4912451651148256,0.7927119620527429,0.13924048464731925,0.5007064263986075,1.8000185361844183
0.17839979559758112,-0.07112715632573276,0.18822831900611522,0.12754909058234914,0.3866431736500445,1.1851724081778112
0.28638856657374656,-0.2034802090989642,0.6238436394128943,-0.10659716245226306,-0.15014277717377,0.6012722140607039
-0.4459100705129804,0.4970100459992661,-1.20769125363934,-0.21646041861761878,-0.921555153943715,-3.3971043877534357
0.5263887627527591,-0.7433047580682284,1.0006296201609641,0.10017025155189457,0.6267799886813018,2.9577020951742945
0.3112336738083792,-0.48855729286959426,0.811010080170679,0.17847154985791366,0.49883711162653294,2.226468979828824
-0.23344058863081898,0.4004574925016792,-0.6874680683043698,-0.2434883452413042,-0.41521319393163086,-1.7632566583006508
-0.35196281034028004,0.3784359885282558,-0.8128253799039783,-0.22697531235662577,-0.5523938755224407,-1.895554103626415
-0.316372327930326,0.5344360533040232,-0.7759515229363715,-0.34289636976568316,-0.8050903194890807,-2.725290558043939
-0.223222131977092,0.472055696685707,-0.37219590829745236,0.04855910982710082,-0.2401089693373496,-1.2878383916324208
-0.020965422299681756,-0.01604280872695957,0.12648601245728847,-0.113802448781691,0.08971500277941724,0.16094158554755905
-0.13696616113006327,0.10371107712085906,-0.10490893457154905,-0.1615983494123031,-0.24249258424050918,-0.419088131333155
-0.16200184941606954,0.3772248292331744,-0.6194179419767224,0.05421954262737694,-0.20968809267801639,-1.1373499976730763
0.2429134860037258,-0.34317802813167486,0.557101753505243,0.09938190044099408,-0.0715815842713175,0.2007306417749971
-0.24339594218100222,0.5075554891309825,-0.7600895134076774,-0.34172933595483473,-0.8143376065763626,-2.91106884172052
-0.3335118850593254,0.3889010745974463,-0.44714998719638926,-0.13759197846925364,-0.20691221784882186,-0.8640600449308526
-0.004717851565620962,0.12277801966872044,-0.4371627535348609,-0.10375584095236486,-0.24258563496523683,-0.7197937521949626
-0.07574586594475696,-0.06115403589404685,-0.010659026605703018,-0.19512309322724156,-0.1009083017992049,-0.4744665456080823
0.34524926290757274,-0.41782690696019686,0.6343094563132998,0.09527931743398528,0.28602947818389757,0.9641764497109879
-0.39094775104636137,0.41438816165810427,-0.7402100032835331,-0.18283380189251425,-0.5933714631546182,-2.1600671342876816
0.02843242980101214,-0.1107934419706021,-0.13391527541326048,0.1351824536319222,0.09628804323063195,0.3237858106920421
0.12378688715173318,0.08023573119823565,0.09764665667485098,0.036565756994622514,0.06437186254446067,0.40334839428258795
-0.6020100664719675,0.5870997840912086,-1.044664359589292,-0.28349427312940206,-0.7636540233951179,-2.8718606668567785
0.1683715685358573,-0.2659287278046706,0.35873111209050107,-0.016989755955156935,0.013252108808889745,0.419044319314663
-0.19488237552887694,0.4519040949307307,-0.7222516611709968,-0.08809644766680164,-0.4134468447092801,-1.9175125169697265
-0.4524132015828833,0.6997138335910578,-0.9787942771610342,-0.17073686905873714,-0.6206947651078976,-2.7972995083349526
0.5849023503361346,-0.6266983272548434,1.070848643712029,0.34826479965015167,0.6342705442572307,2.7629986893526803
0.4466626837293186,-0.6033254542999829,1.0768461778423213,0.2905631063516938,0.8785539554842439,2.9770241711772645
0.39335580122112285,-0.5189073467963613,0.769043149836046,0.025181052679509014,0.37433769274325823,1.4335439129400263
-0.41724322742173925,0.4223095677976324,-0.38678612167388293,-0.008564748611674056,-0.18638975430444843,-0.8589252563212509
-0.16045010806226978,0.6194301431829069,-0.9651007008913196,-0.23566375680239152,-0.5975134316390125,-2.6231733418770333
0.3337788510364526,-0.15315608022925864,0.5631844656205169,0.07968066375865973,0.3145390241686365,1.0181397161780832
-0.08831005668576658,0.12030257201207512,-0.16514094140655763,0.00893740243302394,0.0004847590223661241,0.13754261192928832
-0.575170667819603,0.6116348749901881,-1.005136129902136,-0.2043580887103311,-0.6448761516331639,-2.1059249292968656
0.023979746941819105,-0.08055293012350101,-0.012611639937051635,-0.10981365328942785,-0.24590102503301875,-0.2680180698565545
-0.6100040335921573,0.6027150287697379,-1.106870321497519,-0.3114466734794734,-0.94217727607376,-3.129315742627847
0.45380575583453087,-0.43840050335469183,0.9741659582614359,0.05518296200570294,0.6326598828378056,2.72456056931802
-0.2000634464835549,0.4936822204883726,-0.45086248807173324,-0.13612934758009407,-0.39465449031926425,-1.1204481641134214
0.06838196745377949,-0.3422377580674824,0.47058368052196065,0.23052614734250318,0.4061491560448175,1.5186915003682344
-0.07619222154915128,0.28857810026120584,-0.5949875162475846,-0.29253486809320095,-0.4021106915029214,-1.3188324758033863
0.10062549145842817,-0.07118960969745788,0.20159995224657454,0.024903619687834094,0.1312467907609063,0.49728744346454457
0.14429261307213598,-0.13509753801707766,-0.16203703565904612,0.09487402098542008,0.1161557098200456,0.2794539626305189
-0.31425977410758343,0.4696877317998071,-0.5412468694534853,-0.1074516283122371,-0.5339037540671868,-1.9839800094036864
0.32803222107318786,-0.5433221856338412,1.0982725552792527,0.20713180057664726,0.5315783862259137,2.510069525754859
0.3729200505822283,-0.34001970537714094,0.6413620024015249,0.054856621050168336,0.28394229810088717,1.3656664359980895
0.41246180165060997,-0.6472497631817682,1.04879583585669,0.20499416842626014,0.4449672684239343,2.145462631227879
0.2558493361083819,-0.5012721726051923,0.9861061843103751,0.35598351325253447,0.594181423270502,2.6304172451111927
0.23310391540851774,-0.1730575876936093,0.23493362901992004,-0.11221557724574527,-0.11175472567186258,-0.12040501624712943
0.6318149870733678,-0.5494124989593033,0.9991586451717537,0.13152784150868904,0.49422783153507904,2.2836330887533496
-0.41563231084600083,0.715757067172886,-0.8567261641397746,-0.2927814472214265,-0.6953358754922048,-2.883060033894911
-0.08810502212052562,0.21790802668311393,-0.6730815222189666,-0.2799774043397265,-0.5160508857671758,-2.3456962969896358
-0.44564123822832696,0.7164070253792499,-1.1873348920517848,-0.277030900195081,-0.5909506968099035,-2.307182617203096
-0.2127152596533708,0.09063204477438305,-0.3451398147345931,0.036650792400834034,-0.16961055389538596,-0.6060562032185465
-0.17436855572906573,0.2786845654891713,-0.21476380442690926,-0.18717547086713515,-0.4113040709454685,-1.2536576695805
-0.06494272742682983,0.2564087945292596,-0.6032896963007717,-0.1518271985854391,-0.5549464648753772,-1.7857193544826346
0.25072312101315214,-0.5819996505733495,0.8681838646008465,0.19641740855110995,0.5021032169403672,1.9325602467380134
-0.06971974230891198,0.2700722653378497,-0.3595492760576897,-0.11940662884064253,-0.3053219295717677,-1.0980327931644516
-0.27498187381854006,0.343108692751908,-0.5479245239627961,-0.2892817917956937,-0.46622706263556263,-1.687256662330878
-0.003334593099187849,-0.15969320671771367,0.07757928783650288,-0.038164902322739946,0.04511827681527681,0.3103401544202618
-0.25605080562828064,0.37740610931849294,-1.1045936657558095,-0.278929100170122,-0.43790135377818085,-2.029262117714718
0.2641932961251043,-0.44182392180478375,0.672602820516235,0.24466858401618158,0.32318129927772665,1.6359561086431695
-0.4659288942622585,0.4752204038312012,-0.9497611309559898,-0.21331168402228703,-0.6973444660833317,-2.3374951561589383
0.600167406317998,-0.787789008533087,1.1662875235508652,0.1369425870072306,0.5879175768111919,2.7144073171720695
0.4319844986188197,-0.369580597973177,0.5248688033264028,0.12463322577631654,0.25793199139103534,1.3575581945868087
-0.23681533813740424,0.325210882426649,-0.6266192387987825,-0.2307961118978722,-0.6348268047856809,-2.2878032309759653
-0.5599548604387925,0.7349229650296109,-1.2166069348576938,-0.10121720135411388,-0.44449390709146647,-2.375299035930817
0.2644005785250762,-0.2926316402484201,0.6349498792254497,0.21850817510306272,0.3854722644861797,1.3832383526930456
0.21484887022162086,-0.3044558228767222,0.7170588714013826,0.01637056440551675,0.08903527325636323,1.1065771953585313
0.2611001742335531,-0.30759492905882374,0.4442999438495939,0.05972450856442729,0.16197182607444272,0.8193540357529565
0.17248375567196855,-0.17796881207677528,0.7389979831748408,0.1249076680920285,0.47979586066753244,1.389682006443292
-0.3536515543079233,0.47757737583453874,-1.0992242459236437,-0.21933645142039157,-0.6709626744071066,-2.6407013037559857
-0.13298293849176748,0.3172714995560925,-0.32609956803636353,-0.03642846825721262,-0.3092386514846124,-0.972235998764631
-0.5557017723386832,0.6448690764560666,-1.0121323534765063,-0.21043030001577762,-0.6364913705724659,-2.160474430373106
0.2702107776295205,-0.4229130623084526,0.7475178039740586,0.19688553096172967,0.5157947844574262,2.1698578829209323
0.07288525946239155,-0.043442592485317955,0.34813575885327996,0.060378843677500516,0.2607783013301859,1.0765486916915037
-0.17638774403145632,0.264800261802153,-0.36531568584020185,-0.11435810772982233,-0.1798116134085937,-0.6809626855247137
