Z,X1,X2,X3,X4,T1,T2,P,Y
0.07301211668176895,0.06195047625729221,-0.0530666970357858,0.16082333682554217,1.0522693553595557,-0.050430833727140384,-0.06781640852604737,1.1392698127610998,5.7898410103920295
0.0759795747802967,0.06912383660170954,-0.020760049200226692,0.08379325263531294,0.9919267724716379,-0.050430833727140384,-0.06781640852604737,1.1413470334300693,4.65057119763093
0.1034041736196823,0.027521029705247977,-0.062075169335874376,0.11330496722125481,0.9914894917947148,-0.050430833727140384,-0.06781640852604737,1.160544252617639,3.50922416420086
0.1168576376604365,0.08547118857417667,-0.07793653039503087,0.16557770106441785,1.0610309193553515,-0.050430833727140384,-0.06781640852604737,1.1699616774461672,2.348679911583221
0.1293670043617037,0.11288625677369304,-0.06265443887652947,0.14002390557216346,0.9866509170595902,-0.050430833727140384,-0.06781640852604737,1.1787182341370541,1.1787182341370541
0.5432033584444947,0.30947152948461193,-0.35376173808201505,0.623627080393449,1.0840620389969289,0.17778787776197041,0.33439335684696164,0.9455309870100961,5.017482953035175
0.6005949191199623,0.23015185564096724,-0.4283233100565396,0.744364773328592,1.1299822513632014,0.17778787776197041,0.33439335684696164,0.9857050794829234,4.071951966025079
0.7239745460693581,0.3190795518469351,-0.47478322727988986,0.851136239454642,1.1662221569797555,0.17778787776197041,0.33439335684696164,1.0720708183475005,3.086246886542156
0.6623412229209547,0.3438186294340884,-0.4145725205353068,0.7013276463823322,1.165576741545766,0.17778787776197041,0.33439335684696164,1.028927492143618,2.0141760681946552
0.5999427713601249,0.30317329785369185,-0.4775178020093549,0.7738474021173741,1.1352866784847027,0.17778787776197041,0.33439335684696164,0.9852485760510372,0.9852485760510372
1.6804545900008967,0.8519922492975739,-1.1902334730765893,2.0052696742518594,1.3655776066818923,0.4525895723934185,0.800424316451747,1.1357666016133563,4.770910896630877
1.5196839019606947,0.7862218844888329,-0.9039339689634789,1.8206026028474573,1.2662896824842855,0.4525895723934185,0.800424316451747,1.023227119985215,3.635144295017521
1.385918338899467,0.656145256986087,-0.9939052233596848,1.691151173742639,1.185040620370225,0.4525895723934185,0.800424316451747,0.9295912258423555,2.611917175032306
1.292135509220841,0.6416347563560834,-0.8917485142576015,1.6035331149878074,1.2061285254596976,0.4525895723934185,0.800424316451747,0.8639432450673175,1.6823259491899503
1.2270490221570058,0.5341614676249058,-0.8117699524569605,1.4756292352579727,1.1925885951798647,0.4525895723934185,0.800424316451747,0.8183827041226328,0.8183827041226328
0.3793273726000385,0.15792813463615685,-0.30896632375835603,0.5345907739930493,1.1339122638558012,0.07920405919060053,0.14904078061368997,1.07177614602223,5.190443428061833
0.3493458075442922,0.035120697982316984,-0.22066290180513537,0.46590889512349365,1.121393604747743,0.07920405919060053,0.14904078061368997,1.0507890504832076,4.118667282039603
0.31730936273655,0.12184954708362378,-0.25693368974701475,0.3972118909357967,1.0069191743348396,0.07920405919060053,0.14904078061368997,1.028363539117788,3.0678782315563957
0.28876294584232787,0.11944751482722055,-0.20005074800035585,0.34945637671979957,1.0844902898783968,0.07920405919060053,0.14904078061368997,1.0083810472918326,2.0395146924386074
0.32126665706367397,0.11196946786094837,-0.24155431955069487,0.3805075900058141,1.0798582832165633,0.07920405919060053,0.14904078061368997,1.0311336451467747,1.0311336451467747
2.3654195169504706,1.1148030168434335,-1.631659482282084,2.7903539780790036,1.4373913765764752,0.7737749757709943,1.3685073652396598,0.8767340870537714,3.1513925870174306
2.1595384480381394,1.078578322781616,-1.4921786877269512,2.643121242385108,1.454025774807294,0.7737749757709943,1.3685073652396598,0.7326173388151396,2.2746584999636594
1.9943810800906443,1.1194646911436172,-1.314577519986306,2.3772696516930876,1.432051805460124,0.7737749757709943,1.3685073652396598,0.6170071812518931,1.5420411611485196
1.8286782231524898,0.9805788266791511,-1.3166710038068417,2.2038773894425154,1.3441997915627075,0.7737749757709943,1.3685073652396598,0.5010151813951849,0.9250339798966265
1.7186833904471421,0.8864762562538137,-1.2063488299330076,2.053631554983967,1.355944584159233,0.7737749757709943,1.3685073652396598,0.42401879850144164,0.42401879850144164
0.5409571393809616,0.2586933879003819,-0.46506432324593017,0.6656555312227148,1.1124637808690363,0.09318359917614574,0.20884990481630258,1.1071651213054796,5.6384860090949065
0.6415570242654538,0.35440505952855256,-0.48100882814671,0.747719804092712,1.1494623737394773,0.09318359917614574,0.20884990481630258,1.1775850407246242,4.531320887789427
0.5898630589939338,0.35641367084853237,-0.3592683623383519,0.6393536113802025,1.1985436174632307,0.09318359917614574,0.20884990481630258,1.1413992650345604,3.3537358470648027
0.5654828838342243,0.21097274883133452,-0.3992036306216116,0.6493193465566329,1.0980285786446005,0.09318359917614574,0.20884990481630258,1.1243331424227636,2.2123365820302423
0.5135833083838173,0.2711510162598732,-0.3757538197002518,0.5283379933290564,1.0359223953874923,0.09318359917614574,0.20884990481630258,1.0880034396074787,1.0880034396074787
0.8678866641564987,0.4362935722006018,-0.6537802163144257,1.0137894243863348,1.1321911216383918,0.2662365693351884,0.4350571405823362,1.0419463821525121,4.783253917978816
0.806447555910522,0.41958338905653175,-0.5894909568986538,0.9629456017764026,1.2374045573902075,0.2662365693351884,0.4350571405823362,0.9989390063803283,3.741307535826304
0.7483211736031256,0.4259717552180628,-0.5579087380920812,0.8669792328598537,1.2568131563808547,0.2662365693351884,0.4350571405823362,0.9582505387651509,2.742368529445976
0.6878866596144275,0.36346881145280374,-0.45740958383663666,0.7363350543845265,1.1327237094919664,0.2662365693351884,0.4350571405823362,0.9159463789730622,1.7841179906808249
0.6196369920925711,0.2907335570359635,-0.3581048492552304,0.7113434513820747,1.0093201139151464,0.2662365693351884,0.4350571405823362,0.8681716117077627,0.8681716117077627
1.3383949191227724,0.5908129966952528,-0.9532849849808114,1.6068031670798832,1.34179381659689,0.4117716904598699,0.7745595120104524,0.9299490777723525,4.084810458076351
1.2149151374724647,0.5916267831095323,-0.8096240011667097,1.4707333123209083,1.2558154066623852,0.4117716904598699,0.7745595120104524,0.843513230617137,3.1548613803039998
1.176237162587048,0.6233662765574948,-0.7976588754726194,1.4670853933260875,1.1865475135065335,0.4117716904598699,0.7745595120104524,0.8164386481973454,2.311348149686862
1.0887262933713389,0.5665507353768644,-0.7599522707099884,1.403701200402634,1.3653339300246317,0.4117716904598699,0.7745595120104524,0.755181039746349,1.4949095014895168
1.0666511819382232,0.629276034750943,-0.6903536332811813,1.3739526686771921,1.2194974442323752,0.4117716904598699,0.7745595120104524,0.739728461743168,0.739728461743168
0.2645536751241235,0.13633979532968749,-0.08192051056261763,0.3226949970636063,1.0667723625085725,0.03365067796517131,0.169432992397191,0.9649246824705381,4.827806727716006
0.2634508888507573,0.09579509775679126,-0.2687303248476995,0.31121756946286605,1.0457877439647665,0.03365067796517131,0.169432992397191,0.9641527320791818,3.862882045245469
0.256039578134236,0.1401363754860706,-0.21210904935309502,0.3329654293332377,0.9975763809985763,0.03365067796517131,0.169432992397191,0.9589648145776168,2.898729313166287
0.26691684747368905,0.1886796898815409,-0.16081496101707557,0.3603478695700304,1.059195969429346,0.03365067796517131,0.169432992397191,0.966578903115234,1.9397644985886702
0.27635497941397785,0.1389452544760118,-0.21095867676367844,0.3283065990242754,1.1505550657343349,0.03365067796517131,0.169432992397191,0.9731855954734362,0.9731855954734362
3.2332744500463417,1.6456690252326562,-2.2124907403983602,3.8915227658332134,1.586640816211042,1.0300388234858888,1.8147465740939923,0.9041215687102491,3.057644117118091
2.959958345028885,1.5231475107272658,-2.060238505706339,3.6003311174784827,1.5710966039791732,1.0300388234858888,1.8147465740939923,0.7128002951980292,2.153522548407842
2.8593539712781193,1.4616210879659883,-2.027981634712349,3.3656112173531256,1.6524734233363985,1.0300388234858888,1.8147465740939923,0.6423772335724935,1.4407222532098127
2.5872689606704573,1.2494986508223573,-1.7823227088765121,3.0918744109848966,1.4400211239684124,1.0300388234858888,1.8147465740939923,0.4519177261471301,0.7983450196373192
2.436568342589113,1.1615799400095044,-1.8286031659922501,2.943306568051046,1.4840749224225092,1.0300388234858888,1.8147465740939923,0.3464272934901891,0.3464272934901891
0.46097687815171184,0.1559655838159693,-0.2918494337825566,0.5800492555988267,1.115553311228807,0.12665852039512254,0.16758247294191064,1.1048265998817144,5.813038613966446
0.45223311761655594,0.2716546414275433,-0.35698555341090366,0.47509771626160585,1.075228351562798,0.12665852039512254,0.16758247294191064,1.0987059675071054,4.708212014084732
0.6235619036153889,0.26538053727169947,-0.46899351112052695,0.7221533054574081,1.1824852689174163,0.12665852039512254,0.16758247294191064,1.2186361177062883,3.6095060465776267
0.5836898710447781,0.20573661513596941,-0.4801068129173907,0.6114485624268318,1.2083859603858127,0.12665852039512254,0.16758247294191064,1.1907256949068608,2.390869928871339
0.5971449268413743,0.33663158105347524,-0.4490880799681761,0.7538202956971923,1.0870756281353824,0.12665852039512254,0.16758247294191064,1.2001442339644781,1.2001442339644781
0.20114756539247355,0.05566548587898155,-0.11595724968818603,0.2126297197939356,1.0121521471156056,0.02735404306565898,0.18528541234512297,0.8999322597260716,4.652900814945063
0.2740383202676014,0.2003988769977096,-0.2580497005744803,0.41371024924248245,1.093007595158173,0.02735404306565898,0.18528541234512297,0.9509557881386611,3.7529685552189918
0.26995269525326443,0.13001978483652626,-0.20819854692145312,0.3291047270305139,1.1241159809929258,0.02735404306565898,0.18528541234512297,0.9480958506286252,2.8020127670803308
0.24708744247526404,0.07538485322541391,-0.16779041556284868,0.31967621405081115,1.0818628856063477,0.02735404306565898,0.18528541234512297,0.9320901736840249,1.8539169164517053
0.23242539830905753,0.07545628192729684,-0.1796082358653316,0.2437785800915879,1.1185680088445715,0.02735404306565898,0.18528541234512297,0.9218267427676804,0.9218267427676804
0.8410374857681125,0.3916151490314988,-0.6329837506048883,1.0107391384336855,1.0870504952532931,0.2793033303654818,0.4832569043235577,0.9604922644170536,4.5191708382035545
0.788671684804859,0.37739418665087315,-0.47771378819220206,0.9956480835303976,1.1081664233937332,0.2793033303654818,0.4832569043235577,0.9238362037427762,3.5586785737865014
0.7799483917303205,0.4280648339705471,-0.45363970880230886,0.8945863372555982,1.1902677796691412,0.2793033303654818,0.4832569043235577,0.9177298985905992,2.634842370043725
0.7150506889364853,0.3139274584888393,-0.5407727308150772,0.8231167569015185,1.1075052592160521,0.2793033303654818,0.4832569043235577,0.8723015066349146,1.7171124714531258
0.6757784863411949,0.36053097194866424,-0.3875836593599104,0.8643390736578103,1.0686463026203312,0.2793033303654818,0.4832569043235577,0.8448109648182113,0.8448109648182113
0.3206802791020507,0.10146695578519566,-0.25955742703137263,0.31361292525230966,1.0442875414217827,0.1413024509888749,0.2496147529171245,0.8999770165791736,4.661197657652733
0.29924473824419473,0.2129436787660441,-0.13584050022612265,0.35382198262327386,1.0323799235099977,0.1413024509888749,0.2496147529171245,0.8849721379786745,3.7612206410735594
0.3794155251390139,0.20913554549487645,-0.2529831731187759,0.4484310639291589,1.145171798242738,0.1413024509888749,0.2496147529171245,0.9410916888050478,2.8762485030948852
0.39245512370863234,0.18247083111629098,-0.29219480411296017,0.47102040069432505,1.1044891457479014,0.1413024509888749,0.2496147529171245,0.9502194078037807,1.9351568142898372
0.44205226468331216,0.18814633259517066,-0.38765598451596056,0.49550234930360565,1.046081031166505,0.1413024509888749,0.2496147529171245,0.9849374064860565,0.9849374064860565
1.0572886092302785,0.5472459942116473,-0.7643560169744745,1.2605846227237552,1.286647620913619,0.3135969971121616,0.5545316488070485,1.0192108830120317,4.666831085337904
0.9532397087468842,0.38651140131235,-0.7146010730578467,1.1373459691234873,1.2555038519467605,0.3135969971121616,0.5545316488070485,0.9463766526736558,3.647620202325873
0.8653615589170947,0.41176525559596727,-0.6365178829929465,0.9945774536713721,1.2847211816568804,0.3135969971121616,0.5545316488070485,0.884861947792803,2.7012435496522174
0.9080321140738774,0.4569655120896058,-0.6776423234731267,1.1149643621676144,1.1439596560761516,0.3135969971121616,0.5545316488070485,0.914731336402551,1.816381601859414
0.8893448698657519,0.4762722591624928,-0.6213010418965554,0.9791958304032944,1.1359428829621505,0.3135969971121616,0.5545316488070485,0.9016502654568631,0.9016502654568631
1.3205508659988023,0.7154988782127251,-0.9076008627502371,1.5854229946943061,1.2572100484704536,0.4079435945292491,0.7411747787234326,0.9608583938586991,4.314065424217209
1.2253145399377268,0.5538382565579308,-0.9686203749849143,1.4043030164006551,1.2833821749564465,0.4079435945292491,0.7411747787234326,0.8941929656159462,3.35320703035851
1.1720735800093864,0.6400237391707179,-0.87486645693083,1.3865456967317298,1.194226200375628,0.4079435945292491,0.7411747787234326,0.856924293666108,2.459014064742564
1.1246198507838934,0.5050076014035958,-0.815034426674197,1.4130243082516492,1.2000128353354886,0.4079435945292491,0.7411747787234326,0.8237066832082629,1.602089771076456
1.0598718574409365,0.6176987670082205,-0.5958530664536177,1.2314179016793017,1.162251041439204,0.4079435945292491,0.7411747787234326,0.778383087868193,0.778383087868193
0.6060509421253638,0.31336793718201555,-0.46395555524475157,0.7504616229612746,1.06769626048368,0.22153608248169301,0.32372008948026937,1.0033995431634044,4.957555270794852
0.5918975715229692,0.2500191396008502,-0.4663109471660321,0.7864727881889324,1.1289332582435838,0.22153608248169301,0.32372008948026937,0.9934921837417282,3.9541557276314467
0.5698062681999542,0.2980615130274823,-0.3746484076222381,0.6276488141613088,0.9998229331336751,0.22153608248169301,0.32372008948026937,0.9780282714156177,2.9606635438897184
0.618208468888955,0.2732172577742681,-0.35328386998816036,0.7415503992631081,1.2110298310266858,0.22153608248169301,0.32372008948026937,1.0119098118979184,1.982635272474101
0.5593736812864754,0.16515326601672076,-0.39465201622386376,0.6022860512298582,1.0928819007235457,0.22153608248169301,0.32372008948026937,0.9707254605761826,0.9707254605761826
0.8669076122125102,0.36959352101475845,-0.5224768325411729,1.087620478398446,1.2440214789514226,0.3042874550362845,0.5265750796137232,0.9222877250509169,4.2835301689737655
0.7837890127902858,0.3497049334887804,-0.6030610649055399,1.0119245151406009,1.1802095520136868,0.3042874550362845,0.5265750796137232,0.8641047054553599,3.3612424439228485
0.756417587574936,0.30680586238805496,-0.6227462877878234,0.9326072907218036,1.1933578832247842,0.3042874550362845,0.5265750796137232,0.8449447078046151,2.497137738467489
0.7143862920312382,0.29782442073744153,-0.4697732990215435,0.8502641753160124,1.1661167811034676,0.3042874550362845,0.5265750796137232,0.8155228009240265,1.6521930306628736
0.7445969046238391,0.3418590483611032,-0.47211441063290005,0.8740074946502959,1.1530113422309862,0.3042874550362845,0.5265750796137232,0.8366702297388472,0.8366702297388472
0.44302856506381505,0.18132535543917497,-0.2578049103762047,0.49714786757415563,1.048413017122712,0.22989979237784514,0.2697017840844747,0.9595076762348533,4.65796254693791
0.4185332513351536,0.2564114031280176,-0.32534414693148095,0.48103193563179786,1.0575629316260498,0.22989979237784514,0.2697017840844747,0.9423609566247904,3.6984548707030553
0.37830924721513126,0.1719014467494842,-0.28321365267361703,0.4384463108614183,1.081880524620077,0.22989979237784514,0.2697017840844747,0.9142041537407748,2.756093914078265
0.381985416859487,0.24711893575681057,-0.28806648449247063,0.4122866154843526,1.1255002277323096,0.22989979237784514,0.2697017840844747,0.9167774724918238,1.8418897603374902
0.39389229593640507,0.19922624259528643,-0.3446356124163724,0.4673489180180839,1.0197064934102933,0.22989979237784514,0.2697017840844747,0.9251122878456663,0.9251122878456663
0.09749260688877462,0.0586252754099178,-0.06777380443388815,0.10310066529557058,0.995533356213006,0.06451994414021285,0.019456115539541755,1.042951874620738,5.414875997344084
0.12303275586608184,0.01448129345906142,-0.17729117862809912,0.1248388509943126,1.0564020222986938,0.06451994414021285,0.019456115539541755,1.060829978904853,4.371924122723346
0.18552950826599499,0.050573571481466656,-0.11558429890567368,0.24121944562822473,1.0126051351301417,0.06451994414021285,0.019456115539541755,1.1045777055847923,3.311094143818493
0.1729657221531282,0.06544861741815165,-0.10862626356903787,0.27861154266441285,1.01211768366996,0.06451994414021285,0.019456115539541755,1.0957830553057855,2.2065164382337006
0.19432333304188457,0.07576278305662201,-0.2212475755494852,0.19923433580588268,1.0476817226392925,0.06451994414021285,0.019456115539541755,1.110733382927915,1.110733382927915
1.1772985809310739,0.5937278060081875,-0.8480816468153,1.4271658176227768,1.307062026229224,0.3538259663466127,0.645644797710987,0.9847707696274685,4.410626661755662
1.0762569024944624,0.5701710535399568,-0.7841836496505789,1.2989961890657773,1.2633047798407422,0.3538259663466127,0.645644797710987,0.9140415947218404,3.425855892128194
1.028636375711769,0.4679485519142553,-0.7847365286841184,1.3015592296657563,1.2338790455531259,0.3538259663466127,0.645644797710987,0.880707225973955,2.5118142974063535
0.9510250677317186,0.43197687669380563,-0.6798145713526924,1.0489360548260571,1.181179180890493,0.3538259663466127,0.645644797710987,0.8263793103879198,1.6311070714323983
0.9200942829553741,0.49381033075637754,-0.6201516650698731,1.0916040459689067,1.1621595174432566,0.3538259663466127,0.645644797710987,0.8047277610444786,0.8047277610444786
