,Z,X1,X2,X3,X4,Ti,Td,Y,time,sample
0,-0.8292218123702942,-0.45362906643968703,-0.33587036624416566,-0.2514038611450796,-0.4900465804442165,-0.09506200307512054,-0.3752168983358114,-0.5254552971831405,0,0
1,0.3229109408089648,0.20851081769583804,0.1468454661256482,0.056384386975263025,0.20243652223572056,0.047840160062749756,0.12021962580792105,0.3130678151263795,0,1
2,0.41193226419966644,0.17753195582878234,0.13223476685943816,0.1307834739107471,0.20861613609756707,0.11325814595995914,-0.08919295497397084,0.08072907863798832,0,2
3,-0.7250951336696296,-0.3804663526400703,-0.28524118231039475,-0.1682623808530974,-0.4233209621887469,-0.07896611166989509,-0.4018561501212689,-0.2692967319043137,0,3
4,0.20440074753778306,0.10013419227942277,0.0822977576731877,0.11273000213103437,0.20883311489505094,0.1602484007970427,0.1809690404285921,-0.24148791884243304,0,4
5,0.7431811362130544,0.26851138399680685,0.29171140978656973,0.13474605331456185,0.4294163278558837,0.23205481048689983,0.3166317111678979,0.77356386129714,0,5
6,-1.5154293222305133,-0.7008667852311827,-0.5601532532686524,-0.331821385026716,-0.9477004496206474,-0.2470690359618747,-0.6964714043823628,-0.9845100345504512,0,6
7,0.8021376761310085,0.3990019640475052,0.313612543545761,0.3001043112033823,0.48612803899289503,0.18106141962467676,0.3978368971289245,0.28107980557375345,0,7
8,0.08580230239746266,0.03762621581782486,-0.005352876455631664,0.026686581021390664,0.16269996799161707,-0.09775334111033206,-0.020994207331985697,-0.06905238684093726,0,8
9,0.10563093007794468,-0.041303220493748065,0.07804135539029486,0.033773526653703576,0.035206787930971484,-0.062486600460394434,0.042628534048502455,-0.00801915559058193,0,9
10,0.11789323679637,0.11826957377670108,0.17838106446235497,0.024036066118486674,0.09303794637476322,0.11989383629261885,0.06260650557534042,0.011025977701015044,0,10
11,-0.7311653054132954,-0.411946235771548,-0.2521889538421599,-0.24503460612300737,-0.42604524254414067,-0.1053985699533665,-0.26580394515842853,-0.20314022697950587,0,11
12,0.42813785977493385,0.2722761760698176,0.20033653582442104,0.0864707621760113,0.22155584472321455,0.13584409031226694,0.2651729433291533,0.5594999403443469,0,12
13,2.0821498081563523,1.025715173932638,0.811016127803056,0.6043493536640784,1.2015639447766977,0.40184356020114076,0.9843871661594704,0.8549912285553016,0,13
14,-1.675865968415721,-0.9177614291642231,-0.6905508130633332,-0.4943901032537726,-0.9928797436010334,-0.2589371971639246,-0.784526502317902,-1.3330733976287066,0,14
15,1.694637931467981,0.7820913933166886,0.7606489325130735,0.5357413571876476,1.0098149814485011,0.529347367457539,0.8294047551396826,0.823719764938408,0,15
16,0.10078376023837027,0.027016552988231614,0.14094995137597274,0.0047486624365105055,0.05095735906921579,-0.030247759789784414,-0.04495546163340705,-0.04918208980269566,0,16
17,-0.4611466557595558,-0.26902623738302484,-0.18044950401754722,-0.24055649831151588,-0.34726984362528235,0.011639976283786824,-0.0852471148778771,-0.24614098116827288,0,17
18,-1.2076394992809687,-0.6703277414813242,-0.5373488327417789,-0.3745955796323836,-0.7328098150185511,-0.501492599837318,-0.700793754724462,-0.6901027912414158,0,18
19,0.2934328509734614,0.17217344436655724,0.2201876977747243,0.16533592271745562,0.14887945198415306,0.22617905052451923,0.27742725760616205,0.12087591684012132,0,19
20,-0.4940027069902124,-0.2090251402019129,-0.25368296888638653,-0.20065393244290292,-0.3627562855432367,-0.07766664705557842,-0.30539408215372,0.08551284359378897,0,20
21,0.9701595392228605,0.5427601419378417,0.38121923286594106,0.26653340070028375,0.5516299698129578,0.26725390432419227,0.33743069745121257,0.43793589706594377,0,21
22,-1.3948816503605932,-0.6977576890036936,-0.5590215924422282,-0.41216091142883915,-0.8720287368667792,-0.2643929562738242,-0.5476134874168379,-0.9194442811639976,0,22
23,0.5553707392726688,0.2643197855096262,0.22529609193726297,0.1515048592997259,0.3027316025294953,-0.0540037007931872,0.16373201484342348,0.05014979281591084,0,23
24,0.5928458357478185,0.2955036833311766,0.23488282280119693,0.09572577299438603,0.3498176932970234,0.11736599920107503,0.314873176909878,0.674064352910862,0,24
25,0.7373817901405588,0.4101087499568835,0.34627703421428846,0.2003883616453829,0.4669835856957085,0.20735067398430942,0.5355579779688973,0.880152885760264,0,25
26,0.6147370542173846,0.31550783309698127,0.2592430071909644,0.038631399933143934,0.3165199741590195,0.16670125726577378,0.395357710645813,0.3912937162439142,0,26
27,-0.2617504357797048,-0.11379939096072508,-0.18932653294177287,-0.08317642550386999,-0.1498537828721815,-0.03020804864175072,-0.345411139267936,-0.16911335694647844,0,27
28,-0.19300040880824687,-0.12043577291930385,-0.053740958537192615,-0.11482976746620553,-0.05518424172341013,-0.1339294119771076,-0.05405645461579317,-0.3315085484705766,0,28
29,1.1849392616821688,0.5541203402692723,0.34272918612789877,0.3429731438073734,0.6830584722140323,0.3563604064638763,0.699426398154519,0.8411336398971089,0,29
30,-0.6839523992732337,-0.4611982224530055,-0.3267414330880516,-0.1490360615527726,-0.36325226125597426,-0.1991628843929107,-0.37751064109244825,-0.1621105244372713,0,30
31,1.4117241445989626,0.7177563952214401,0.5453024135332815,0.4869219500100601,0.8216419740013895,0.49657289950788686,0.6390912216575468,0.764070849559439,0,31
32,1.3225434887671983,0.6901855389659248,0.45654959076528057,0.38982934683835585,0.6936140004982321,0.11561652247717066,0.7901326944929632,0.37932302490258996,0,32
33,-0.07440829699808842,-0.027226977057118865,0.007049472746521422,-0.005128869465790838,-0.1311447181849782,0.20015388505836554,0.1474988294120796,0.11229996263380643,0,33
34,-1.1461298971626628,-0.577190075988741,-0.40758023195593257,-0.3466663419460381,-0.7221402444155747,-0.11009701952725677,-0.47400832163795464,-0.6705130779870178,0,34
35,0.32572705639923877,0.11254593582645213,0.11428127290251973,0.08834140338392077,0.18585946461695874,0.12296656456387595,0.21755874831230582,0.31061651356821174,0,35
36,1.78237056340999,0.9277387514914655,0.6966013494033182,0.5244939747752887,1.160844416196892,0.4419000027506076,0.9402188616467829,0.8509751663327443,0,36
37,-0.8874684117888417,-0.5006722439582711,-0.2984362586432313,-0.2154936472457836,-0.5092452651843202,-0.33111988460175196,-0.1912331219542998,-0.24623126123895633,0,37
38,1.3894498094107897,0.628996911641832,0.4870657087219273,0.38756275472311863,0.8537196438752845,0.2970629193125467,0.6802188399589143,1.1175699492251794,0,38
39,-0.8480447589032711,-0.47986701132966386,-0.3293617981432097,-0.2644761948723168,-0.5265353144239894,-0.19822717839601608,-0.6812547094136543,-0.3646095308975796,0,39
40,-0.17979670758385682,-0.04773565446304582,-0.11155219829133581,-0.13634670847616673,-0.11592415030617155,-0.02984471815425927,-0.13214076181608841,0.14412246147127145,0,40
41,-0.4908575125684859,-0.2699770460097294,-0.22590963079069704,-0.21017023160550102,-0.28385743690967624,-0.36174908119930815,-0.445199105893464,-0.31410022254845127,0,41
42,0.9640520947303155,0.4477645882140566,0.3715011118280188,0.3127102859276702,0.48457995517380964,0.20724499290561207,0.4385770078456361,0.44685743967349034,0,42
43,0.2540049362127336,0.04054797664603779,0.02945795897095821,0.07239090384434207,0.1350506632484269,-0.0737825721012515,0.08761056600980166,-0.06966823863735858,0,43
44,-1.1685142674984237,-0.5924716228130852,-0.4871489317534741,-0.3812619621881046,-0.6336639379207247,-0.20579621360827227,-0.4815050474241918,-0.8588226911473298,0,44
45,0.1669580692515631,0.07334905471241553,0.10640122683243528,0.029496602855401732,0.15929527906511035,0.037374286455162956,0.21614648811681886,0.28293339835882153,0,45
46,-0.01989134565606974,0.018387197683493693,-0.016571599102330692,0.017583917577832446,0.012388776425674009,-0.08089526232988663,-0.04392510940227174,0.040523028508570674,0,46
47,-1.3096379947655943,-0.6447381811090381,-0.49884160234162894,-0.4534804122186002,-0.7244922656190105,-0.3739589344600036,-0.5796339425200471,-0.7518076816812131,0,47
48,0.4054858660959725,0.19510541309563534,0.18054708738033437,0.10770880137344119,0.2786350044656618,0.2825525806195219,0.27498891626177535,0.23725341127111466,0,48
49,0.6233282207786791,0.3090794864328769,0.2409292119767745,0.15118702704277467,0.3148246971458916,-0.04347244971190167,0.26961845082319563,0.19127797706350527,0,49
50,0.6004423441605818,0.3891282111333437,0.2419832899847338,0.1384462244213098,0.33369923838830773,0.07434570713632283,0.2501405308226124,0.33648058746253423,0,50
51,-0.9392643906645473,-0.5141403937786918,-0.4090919601067432,-0.3803396939580722,-0.587731848791163,-0.29693653551927063,-0.504381820415331,-0.5973390971266848,0,51
