Z,X1,X2,X3,X4,Ti,Td,Y,time,sample,treatment_effect
-0.14342851889304198,-0.21671293882846074,-0.11779271622895515,-0.2976195976414621,-0.14990815967339954,0.31439179777245035,0.0,-0.0023615121006056172,0,0,0.0
0.43988992998574283,0.5446347666203095,0.5461568438370733,0.5836429456933417,0.5599535428216457,0.4966169367804842,1.0,2.6697092013471946,0,1,2.0110078517490186
-0.9674339423019591,-1.0161963508230456,-0.9915793752543726,-1.0093836295564047,-0.990553056700378,0.19282305676449438,0.0,-0.8673007390879056,0,2,0.0
-1.2683034248543297,-0.8692777762975862,-0.8269163019598729,-0.8272354324456193,-0.8326737609571166,0.12053588447924746,0.0,-0.9666134562951427,0,3,0.0
-0.8125125128241389,-0.8772021906024028,-0.9403280300316078,-0.9746707349039972,-0.9857911357264476,0.20254680619178633,0.0,-0.9740390157953863,0,4,0.0
0.028838030237572015,-0.18971825123669875,0.0426278982931963,0.1695790831450971,0.30718855860319244,0.3075965587690863,0.0,-0.2399163552862898,0,5,0.0
-0.1288787899534535,-0.2205616757060939,-0.2582784407961829,-0.2674528453396996,-0.22103797693517446,0.33120322956300263,0.0,-0.5347376198958748,0,6,0.0
0.3436894435349281,0.5428479019206532,0.539288545063892,0.5418535165609604,0.5466191489401473,0.4913278226198788,1.0,2.6422538384738,0,7,1.9043556655753273
-1.4496483180382114,-0.8580620076199347,-0.8764776124063067,-0.9160672056800014,-1.011715092662725,0.1320900590458222,0.0,-1.027857049371449,0,8,0.0
-0.29492836823621105,-0.47646033526993536,-0.5431905687415626,-0.5521716270873047,-0.5321891324636661,0.25780838565971753,0.0,-0.20963894545576042,0,9,0.0
0.7125709550162778,0.6207220951871466,0.7789255273339132,0.7661578519809586,0.9225385427920919,0.6142316456310613,1.0,3.2168848868601096,0,10,2.2845375946745907
2.36482556858406,0.8726352621144635,0.9176519292211605,1.1447108394824443,1.1094695872210878,1.2738219003290785,1.0,3.1226876922423306,0,11,2.341172909908713
-0.8007014114974793,-0.9048374586233981,-0.9225572719033271,-0.9574114856329978,-0.9795190479812512,0.17198120383129206,0.0,-0.6122608035507274,0,12,0.0
-0.10789301770864335,-0.1511397928586714,-0.2916629333731533,-0.11299460155468173,-0.22525453886906327,0.35768114675277557,1.0,1.5354189132127205,0,13,1.3707794270201747
-1.0294257264975621,-1.0134360295860732,-1.0126271086019851,-1.0169637306833796,-0.8579040035389494,0.1290343681770327,0.0,-0.8526952938698,0,14,0.0
-0.39706366655715136,-0.6085335832572389,-0.5298398746064685,-0.60101063246481,-0.5903577594398453,0.2908408880088208,0.0,-0.6684973458468544,0,15,0.0
1.4514090009735139,0.9250824746321876,0.9233053264745268,1.022686408403666,1.0653125767427725,0.8752025564707684,1.0,3.6143524076657063,0,16,2.6914581529109283
-0.5881217367713283,-0.6828277184684757,-0.7342851919561465,-0.711023165262417,-0.7097851630527844,0.21939320715022587,0.0,-0.5827044581883457,0,17,0.0
-1.0025604772133463,-1.015912770383835,-1.012481877986237,-1.0162886525264558,-0.9699366772472975,0.14288731013680142,0.0,-0.33936681227922716,0,18,0.0
0.598148066119855,0.5769329339565037,0.648579212143583,0.6426378048832991,0.7283675715792167,0.5736366278518387,1.0,2.9861607908828134,0,19,2.175735646818792
-0.001517844557381553,-0.03760420067030531,-0.11224373735890839,0.20638781915426407,0.09195720924343234,0.3272159562473011,0.0,0.0460829099382436,0,20,0.0
-1.110113172097329,-1.0148180803561444,-1.0053455100331266,-1.0091269925114454,-0.8308975106431564,0.14675677567389894,0.0,-1.1474431663840543,0,21,0.0
-0.4607896722541069,-0.5878179027033097,-0.582112019285568,-0.5974139431246168,-0.635662988767223,0.15769194626144356,0.0,-0.762664465043207,0,22,0.0
-1.2523963920918146,-0.9468104475732934,-0.8856908579637602,-0.8322750508272015,-0.8361909330660696,0.1232681937464879,0.0,-1.1378889339657334,0,23,0.0
1.4178928643975022,0.9512832344404564,0.9486546079458017,0.9676685385871077,1.048276592218353,0.8339587443398417,1.0,3.431777433810144,0,24,2.685999627400443
-0.2190948572609262,-0.4469950886955618,-0.3068307056195889,-0.40302761070209336,-0.4422148534215116,0.26217874607960506,0.0,-0.4843034274691413,0,25,0.0
0.5530405487502306,0.5586628309654297,0.5735585715686978,0.6320636221940021,0.6398208227887721,0.5624148306115386,1.0,2.230434106561507,0,26,2.1303323414440873
0.476317904301729,0.5441023243724927,0.5403532540881624,0.5525446610933487,0.5524408539869297,0.571709500060706,1.0,2.6985515159850597,0,27,2.0502120628487432
-0.36829724022169114,-0.5821662316849594,-0.5320746689293281,-0.5397703049918409,-0.6175709023115109,0.26658618278550017,0.0,-0.3357539764097626,0,28,0.0
0.765201309211762,0.8081388123209143,0.7330980004944906,0.8871301843964758,0.9674546054697741,0.6297557883159127,1.0,2.9101054931218773,0,29,2.331218646532207
-0.6563990584720323,-0.7258102508433985,-0.7748280465047247,-0.7483620399943837,-0.8583856638485715,0.19432185973025484,0.0,-0.6684648662673147,0,30,0.0
-0.7330107494863535,-0.7450715769086295,-0.8009858492632191,-0.9302700904257077,-0.8719216510215827,0.19536769721886119,0.0,-0.6419799831083761,0,31,0.0
0.26024379528639496,0.48831709711480153,0.3943296695632988,0.32191915126638104,0.47349846584899397,0.4760194397844727,1.0,2.0605583049483163,0,32,1.8087793746856462
-0.11179196647516038,-0.2710955378939489,-0.10243027567253307,-0.2566877400957551,-0.15824645048658964,0.3251487692821645,0.0,-0.49882058059117135,0,33,0.0
1.0892915156362453,1.0157618880846015,1.0177531427625763,0.9799134284945684,0.9707734851011801,0.6374300753902303,1.0,3.4053494352976275,0,34,2.563558833965737
-0.18767046750171187,-0.38597137537969284,-0.5128909434322527,-0.2506091829955517,-0.17469716254539364,0.3067609433636913,1.0,1.146283498769949,0,35,1.2761150714108649
0.993362404874774,0.8925787416965205,0.8882688955914024,1.0344097191127752,1.0161133811538812,0.6900382405294007,1.0,3.208037722543144,0,36,2.505439399959957
-0.05806779052804463,0.056776940006239535,-0.2607118429230473,0.11815160141494445,0.045816503834649,0.37980300345178925,1.0,1.4933368572747647,0,37,1.4303578041532508
0.17713937442638247,0.4173896730241123,0.4196163565307753,0.2733136380166787,0.3734500484543033,0.4009800773425651,1.0,2.3285410658316676,0,38,1.7114573235855173
-0.1526278701307009,-0.3522064675389511,-0.1401488928011132,-0.20629176423700646,-0.1175400419566094,0.27216683959500276,0.0,-0.123606221776278,0,39,0.0
0.1320054295615451,0.28415869079265016,0.40570452226399684,0.35712973806426596,0.24921923215574432,0.29753923940039984,1.0,1.983408393935324,0,40,1.6579468657713017
0.14359728170918834,0.22344156924247616,0.4774790892456022,0.3243783277486981,0.2298240129474662,0.34367327559213023,1.0,1.9799753602323025,0,41,1.6717251479756339
