Z,X1,X2,X3,X4,Ti,Td,Y,time,sample,treatment_effect
0.3545363894403356,0.32267277350515794,0.7761104405607532,0.07082890133068495,0.8763264332251944,0.7365919682766007,1.0,1.915142137574557,0,0,1.0955432400774459
-1.0096022717893447,-0.6512892334149077,-0.9692590764590409,-0.5601316179343994,-0.8989259806184271,0.04632337633935707,0.0,-1.0420173815253466,0,1,0.0
0.5603649971604319,0.5322705300491823,0.9925540381287941,0.38586326902826745,0.9281847729817363,0.9350145575542883,1.0,2.1456252690709645,0,2,1.1144118081641852
-0.43320347582161023,-0.4869077228042401,-0.903239747027568,-0.42561347744294714,-0.9761905959389786,0.18199364052531278,0.0,-1.0983463056226856,0,3,0.0
-0.9293983510289661,-0.5927988651436527,-1.0847632902972013,-0.5317607649049166,-0.9573301449885708,0.042334722222257454,0.0,-0.9697535420988066,0,4,0.0
-1.0192086744514395,-0.9272653345280838,-1.0357855433937186,-0.6225899212775251,-0.9230154372662643,-0.009860030526584112,0.0,-0.9150560265018225,0,5,0.0
-0.4271296202999646,-0.1956330576133602,-1.0163730251331402,-0.031265515974773644,-1.0075797430411186,0.29248069303701996,0.0,-0.8158119498735504,0,6,0.0
0.21761738209656717,0.1622160401248844,0.5685083557549273,0.07367161413727913,0.5669842903622175,0.7248588634936064,1.0,1.749774637798997,0,7,1.0745282007280916
-1.0176496216332345,-0.5253410562054622,-0.8995877391371578,-0.47660086965575554,-0.9320164358737194,0.037131108677534226,0.0,-0.845769181294336,0,8,0.0
0.9707212968739992,0.6459983216860561,1.0820653453720022,0.5720800352889209,0.9032764084985492,0.923748992046662,1.0,2.129497991221204,0,9,1.052121811059135
0.8758321274375728,0.5767699439067301,1.092538083544966,0.47564642090493986,0.9832453248566789,0.923544203862526,1.0,1.7493430590205108,0,10,1.1296194434111397
0.9843790980977428,1.006819758976968,1.0771594452427626,0.7050669081217189,1.044039243763243,0.9379210247204144,1.0,1.7314535372767752,0,11,0.8432303808838431
-0.4786812342980237,-0.5562632959770055,-0.9354788749298983,-0.5186349867024285,-1.0215600362912123,0.16453169209638846,0.0,-1.129128266010116,0,12,0.0
-0.9846875734043711,-0.6796970082474636,-1.0701877831822928,-0.5930349225789417,-0.9338354355191619,0.06567793321658452,0.0,-1.050320106743381,0,13,0.0
0.6257064637085079,0.6091785439487621,0.9762954164416404,0.5611206551910949,0.9140597945175,0.8916970977442406,1.0,2.1745644183071735,0,14,0.9813874561111535
-0.9073716027522221,-1.0215715482653167,-0.9055947817594442,-0.7226456725251528,-1.0922549369049739,-0.028110505846233324,0.0,-1.0895404062990852,0,15,0.0
-0.6163662616788874,-0.47985184401643827,-0.9004522118773701,-0.3866507933931515,-0.8881565634037818,0.10762808754685758,0.0,-0.5594985396021512,0,16,0.0
1.003606773511302,0.9305841845879118,1.0930125947878,0.6789368707042404,0.9529625480231455,0.9883514240535112,1.0,1.8904108184142303,0,17,0.8912457438639163
-0.10593379211631342,-0.38085545601838844,-0.4350096336882963,-0.19681755833631076,-0.4071352581487734,0.37612244891438157,1.0,0.7078080370042777,0,18,1.007989361516844
-1.0959876387064236,-0.9529813253345507,-0.9367165671206136,-0.6508056379915179,-0.94632799576963,0.036018770277267353,0.0,-0.7937359843159585,0,19,0.0
0.45876065265874716,0.45287626705495476,1.0168559449524368,0.38213181989876127,1.021019802430243,0.8510898577425589,1.0,2.027596070147458,0,20,1.105023831248801
-0.5607743555138529,-0.5343685985347129,-0.9913215574024886,-0.47423383851214385,-0.9349861692219442,0.06974695328701158,0.0,-0.7467334410181279,0,21,0.0
0.6262783979758574,0.5522464791858331,0.9175853939806388,0.4549728220564823,0.8783156795175812,0.8767347996842865,1.0,1.7350176238496056,0,22,1.1083564810363753
-0.5632129035333496,-0.428076733881393,-0.9551280267724408,-0.4183602101805767,-0.9320463550498267,0.13320239340349216,0.0,-0.6767756349642812,0,23,0.0
0.5616268849738442,0.3317148205491187,0.9834133381989191,0.27730452474953604,0.9010699530189256,0.7996540358745593,1.0,2.1755129257190067,0,24,1.1234320467056438
0.189188763538786,0.4303940910740658,0.5172921022906601,0.3364084510937735,0.5598845987160859,0.7185495136855334,1.0,1.569336652758385,0,25,1.0399877155383341
-0.9006271314193207,-0.7633212170377813,-1.0422977933156663,-0.600234411059836,-1.0822380018451458,0.0709644135134149,0.0,-0.7935168316625909,0,26,0.0
0.8790296364666393,0.6000231786062664,1.0459611127764423,0.5469030752513969,1.0722837856481953,1.0123599294725842,1.0,2.136683091207784,0,27,1.0758338737245137
0.6784593302307718,0.549992326722577,0.8760535255216446,0.4937815683361271,0.886773700347618,0.9305336545387258,1.0,2.1625462696512616,0,28,1.0978681013886076
0.011665967680860577,-0.088409011205532,0.07730013100215509,-0.15786923493781096,0.07206899404810356,0.47489272830034773,1.0,0.5814775554232596,0,29,1.0385918269211742
0.9859012866000764,0.8626787690532415,1.092715517029053,0.6335114812155471,0.9672280605198031,1.018540335637375,1.0,1.611995973868725,0,30,0.9251590455880955
-0.9432564329887182,-0.5831253484908474,-1.035193671046684,-0.5273874809296706,-0.9119513953291172,-0.0007026724231909975,0.0,-1.0549053323168134,0,31,0.0
-0.9325234679276375,-0.5846421598923256,-1.072744335959063,-0.5242640551970049,-0.9442372386788843,-0.004260053210752797,0.0,-0.899806801750758,0,32,0.0
0.5044155790887599,0.36004360305512184,1.0204699565314221,0.3331953788331249,1.00361092684632,0.7980547173317859,1.0,2.1921332916156904,0,33,1.1125655334916391
0.3751223300253126,0.32906355562096434,0.8807800554653464,0.20249698371195443,0.9204230486241913,0.7828216876290353,1.0,1.6546387239388591,0,34,1.0940796061616282
0.8753383000467674,0.7575951003457,1.0253650795509395,0.5756311287025078,1.0823618872741403,1.0144931840594522,1.0,1.9757992988917017,0,35,0.9974573734040576
0.8231950566580181,0.5834371088007007,1.0083701046629652,0.5630040949787508,1.0794166229122035,0.9801593600503663,1.0,2.056530911993408,0,36,1.0828542140886384
-0.20069857297535904,-0.2170380773484467,-0.5685894161876245,-0.02577346165602664,-0.5752249525325507,0.3097478265897167,1.0,0.5460168807569286,0,37,1.0079910009791408
-0.88256201672955,-0.6166667224722197,-1.08931910245677,-0.5522947077121776,-1.0661297141235366,0.0929516806114922,0.0,-0.8595485297779099,0,38,0.0
-0.9856442551353565,-0.6890902427122442,-0.9963078410463792,-0.5384489392679309,-0.9003872068409238,-0.008708423772488594,0.0,-1.0758604805560814,0,39,0.0
-1.0653413223970933,-0.8077039243867689,-0.9454292289768078,-0.5972315981240215,-0.899514576187358,0.003923514271393674,0.0,-0.9996331576071998,0,40,0.0
-0.1932873207522326,-0.30463478028885155,-0.5535639448335955,-0.15261750039268093,-0.5674871857944493,0.273608541076521,1.0,0.24799595947168526,0,41,1.0060709624656266
-0.8752243777591894,-0.6300049982975869,-1.0453624625142766,-0.5588050855159981,-1.0814948198989616,0.008909277492123113,0.0,-0.6689553876040729,0,42,0.0
0.9570790566765779,0.6509611324666373,1.0373944506230857,0.5764532937245148,0.9309330421834336,0.9645686958080412,1.0,2.008273101511803,0,43,1.076749839121861
0.8392062690450711,0.555095324264966,1.0739250136164127,0.49491398770800793,1.0713524224634756,0.9367288814062859,1.0,2.038168628788569,0,44,1.1389560377689358
-0.18667784230270337,-0.21176904181286232,-0.5586683650515499,-0.18774765861302797,-0.5741339898265456,0.2874938345957936,1.0,0.6835654196159716,0,45,1.0102797702833688
-0.43214766420472445,-0.26051360882844465,-1.0002643581070756,-0.07955644451602385,-0.9912725122991198,0.23365352282765833,0.0,-1.05589330748197,0,46,0.0
-0.584249270161679,-0.5074939405307607,-0.9533392744154886,-0.40999164007590894,-0.9058661372218723,0.06453696114560784,0.0,-0.9106008017768399,0,47,0.0
1.0361040954055087,0.695686677824186,0.9596523503601853,0.5766893740334907,0.8985770488496179,0.9995261720365453,1.0,2.2298417037503855,0,48,1.0402248520292685
-0.5200337203320917,-0.4127086921090349,-1.01986414062052,-0.42330312905476203,-0.9634568415276165,0.19452339095616392,0.0,-1.2839788970265298,0,49,0.0
0.9656367816773491,1.0052950699149896,1.0681786052520232,0.8090047331987675,1.0154861168315945,0.9442945220818345,1.0,1.6684240892236366,0,50,0.8168476042448725
-0.9044060587826677,-0.7889450809304036,-1.0136082583805817,-0.6096711002783328,-1.066470395522854,0.07336992073523944,0.0,-1.2301137716156036,0,51,0.0
0.8755923973872237,0.679547991401904,1.0829654126190782,0.5837748961612768,1.0386090704679072,1.013522380784191,1.0,1.9497346420925563,0,52,1.0396798878177917
0.43416161602359943,0.25796820930401004,0.9822590237324017,0.24731595742770843,1.0216079752740006,0.8175145339529107,1.0,1.9264506398306465,0,53,1.1066149530804157
0.01258998830832159,0.014040474266450241,0.0664787601496623,0.06903698464887337,-0.0015986771083225766,0.5438378105248652,1.0,1.334755069951921,0,54,1.0415189890153331
0.5685181993514673,0.5456710204140658,1.0058037774519621,0.49782928513538083,0.9486715820674406,0.9094360932688816,1.0,1.6839064078154131,0,55,1.0724955918153218
-0.6356133983854539,-0.5986624586155898,-0.9353259009932253,-0.549718851859677,-0.876755878594685,0.12236541176664145,0.0,-1.0663392793037052,0,56,0.0
-0.6093973996371839,-0.5449547053653849,-0.9147975531167158,-0.48707770604026335,-0.875400240536313,0.07151668810438558,0.0,-0.7951517436486728,0,57,0.0
0.9335765987059218,0.7416111749319928,1.0913812017470415,0.5725580936790576,0.9789413362761573,0.925560893222676,1.0,1.8243210334848374,0,58,1.036201193010051
-0.8810443900372305,-0.7592428164984872,-1.050886854646043,-0.5889980330783261,-1.087294859752883,0.06213013511330642,0.0,-1.1866529658406397,0,59,0.0
0.5974172828505517,0.4096430194944582,0.9243506900403927,0.3715977888585273,0.8838045746644021,0.9102376778642894,1.0,2.2427896184791,0,60,1.1208288749875952
1.0396122807082708,0.7621200285275921,0.9706876909418265,0.5747897978958305,0.9013161045375174,1.0089606396958215,1.0,2.159115963454428,0,61,0.994803987131729
-0.44262641231085265,-0.2831112882998273,-1.0216835781647962,-0.28159494409468255,-1.0215264096860606,0.1708629159395697,0.0,-0.9388950138227814,0,62,0.0
0.8778990396492419,0.6178071519877495,1.0620441034498989,0.5534909539127019,1.0655359222221157,1.0027799815694485,1.0,1.794384794087243,0,63,1.0615013760731924
0.6834646921106059,0.5723074403047291,0.8782673556180295,0.48739250787996186,0.9009082060965872,0.917155561017457,1.0,2.0664572343567684,0,64,1.0914345932458938
0.9431932997838467,0.5742353734354738,1.0416522598142985,0.4843844301374564,0.9341768907195256,0.9875415105888643,1.0,2.242216133967933,0,65,1.1382861216466318
-0.9709471739634588,-0.5827032626321004,-1.0348642995164683,-0.46979327257819353,-0.9103729302741371,-0.013777582886994572,0.0,-1.0669598803075513,0,66,0.0
0.8882227423299539,0.6943503182612675,1.0666622619398443,0.5725911752693805,1.0543781918056845,0.9750404367943688,1.0,1.9426214492970035,0,67,1.030251954015303
0.5943621445120696,0.5114803492057163,0.9142536914250599,0.4130546896155677,0.8862202683660683,0.9357393491079998,1.0,2.0657627899309685,0,68,1.1071282552461472
-0.6469255349589083,-0.5238183958865095,-0.8752855613055189,-0.45463064357932104,-0.8853288121620142,0.12220690986814577,0.0,-0.8137646909589001,0,69,0.0
0.5338192456938855,0.5173420608109538,0.9948977972686697,0.36344347660493875,0.9823494322321673,0.9319960338216158,1.0,1.8815192827062668,0,70,1.1000196390627603
0.8881626140742733,0.5332787434177789,1.0340211142726374,0.3479558105003645,0.9936650780424302,0.9307542125384085,1.0,2.3267272503732,0,71,1.1551774721498598
-0.3706388624292391,-0.14561100231523874,-0.9101521542647218,-0.13223750201483986,-0.9049390913217623,0.27176974236804535,1.0,-0.04476739107008326,0,72,0.9819313013775542
0.902340137536129,0.7337028639112508,1.080291679544025,0.5917610225559551,1.0854452915871364,0.923832908602232,1.0,1.8835883765680783,0,73,1.003489132568602
-1.0216419070124174,-0.6904090166490716,-1.0032036295057174,-0.5752158827037127,-0.9002079208867675,0.03229744283053106,0.0,-0.8087803867663204,0,74,0.0
-0.9813247462053566,-0.564500280988029,-0.9678635352308307,-0.43529201609712476,-0.9009966778561725,0.018733780612064876,0.0,-1.0264701396497504,0,75,0.0
0.8032640091517652,0.5474321572507325,1.0091928955380596,0.49260433876561904,1.0899232301973978,0.9364064811204182,1.0,2.3033397911477236,0,76,1.1404843037783352
0.9382671622310421,0.6490113076892672,1.084371263693623,0.5660796848275305,0.9582844360148318,0.9268063376770085,1.0,2.0115948619874393,0,77,1.0669994390848472
1.0122184441477364,0.6258696899693657,0.9703808694912183,0.5621402126238236,0.8999775550954686,0.9840078488013074,1.0,2.4356650432536098,0,78,1.084975919820469
0.6130088677068428,0.47865578518652246,0.8814908239439936,0.361724330547269,0.878983030743776,0.9341318429212565,1.0,2.2078087793284475,0,79,1.131175542074795
0.6813230314339151,0.5488139518815559,0.8757548267019678,0.5154696448507042,0.9006897478502178,0.9062342897953152,1.0,2.1702896052960745,0,80,1.1052454615093568
-0.005895788238582366,-0.01956881678978444,-0.048500359415611774,-0.16101711965270576,-0.03706286610072386,0.47823615618372756,1.0,1.2770918685872568,0,81,1.039010826031556
0.963895779350393,1.0114632554188459,1.0447949560283696,0.7655358836328343,1.0332783153805758,0.9663830005292249,1.0,1.734038991916429,0,82,0.8126896436523252
-0.8421435551834902,-0.5910567005106945,-1.048156352862945,-0.5436158221959974,-1.0928685467718997,0.034480019141994916,0.0,-0.7544973682407807,0,83,0.0
0.9389053928272545,0.5913783250303496,1.0723324529716465,0.5407271087500679,0.9102805202865542,1.0144002365529254,1.0,2.094582063880014,0,84,1.1227210379596
-0.9354318890769738,-0.9500862668968925,-1.0483970202840864,-0.6237541436225241,-1.0421552713580775,0.022973921665379274,0.0,-1.0198524223711893,0,85,0.0
-0.5526238594159326,-0.5316192511547277,-0.9914056346559332,-0.472224552331739,-0.9311792222321157,0.06982315653298585,0.0,-0.9714781880009785,0,86,0.0
-0.5770477302417671,-0.5406318611964398,-0.9565138829061095,-0.44729832168359385,-0.9066657064348632,0.090526287744603,0.0,-0.7639470800485887,0,87,0.0
0.3629423792943224,0.39451729466003516,0.7444584183657628,0.31900268826622313,0.804487612274863,0.8466243162886287,1.0,2.030960148773056,0,88,1.0852063945381694
0.8972810988601294,0.5712297875859301,1.0885359264203367,0.5535219091636473,0.9951923788265689,0.9729524967383311,1.0,1.5195456374410934,0,89,1.1056874265905468
-0.9906157783683202,-0.6528272969785199,-1.0100568324712715,-0.5753709526776786,-0.9221467378852723,0.03734171464643739,0.0,-0.6980250701655382,0,90,0.0
-0.19068305123295434,-0.2913660693867344,-0.5652906700146193,-0.09161012711763485,-0.5703775843642904,0.36562114886203345,1.0,0.47028611949935917,0,91,1.006601517232652
0.007270155519382386,0.07685377344479144,0.07776252173367085,0.177219599660802,0.044245733130490204,0.5761927941863046,1.0,0.9345921760724987,0,92,1.0339981722087828
-0.7072233021212252,-0.5704031950729798,-0.8756146551804438,-0.5081071476800253,-0.9628004331380001,0.01914871979589787,0.0,-1.228782782813701,0,93,0.0
1.0639171013166997,0.9280822897592789,0.9865980636562821,0.7222424557171515,0.8998423914154379,0.9358439145558517,1.0,1.9329063637437278,0,94,0.9037234155226788
-1.0924169295326809,-0.9170138796843698,-0.92167188400516,-0.5971159632949162,-0.9867398003151995,0.06420647567148478,0.0,-0.8213017206529112,0,95,0.0
