Z,X1,X2,X3,X4,Ti,Td,Y,time,sample,treatment_effect
1.0036788072282576,0.8632192358891477,1.070891507934766,0.6453802528276416,0.9114221459726644,1.019824242797859,1.0,2.2318061074314346,0,0,0.9559238935916318
0.18204893046746204,0.1706269244907338,0.5474080559884793,0.03261545071349422,0.5679074873599266,0.7063934305308049,1.0,1.7205996952682603,0,1,1.0685782173614604
0.9880072029472184,0.6065508897502156,0.9950174767739554,0.5401086070342006,0.9136334443598317,0.9449300392811446,1.0,2.206545220132073,0,2,1.11164108909468
0.9663759512095834,0.7877242723515075,1.090707404137115,0.6001639248033976,0.960345810018918,0.9553784488811345,1.0,2.4581785567623227,0,3,0.9895457710847829
0.6351183559174095,0.5427727710325978,0.9249615418495172,0.3560005664248696,0.8923918640533125,0.8629300760435529,1.0,1.8940230828226357,0,4,1.129823203814473
-0.45292096504221857,-0.4623068993222935,-0.9504870455215803,-0.3832917427831299,-1.0200685964716185,0.1994132137079504,0.0,-1.0167887043025363,0,5,0.0
-0.5621256485459148,-0.26662997080864004,-0.9294357299018101,-0.20342935483622226,-0.92119040370856,0.1899932276120927,0.0,-0.8253883107953675,0,6,0.0
0.8559298954067434,0.548029693667044,1.0856223834057952,0.4836217939569283,1.0309433830155426,0.9026096216243142,1.0,2.0714954234964846,0,7,1.1389361963681717
-0.5254726971720177,-0.5222361241647869,-1.0213961752687954,-0.3811768992584703,-1.0129772795565763,0.12669974469290404,0.0,-0.9725922461079058,0,8,0.0
-0.906652203208496,-0.8043786037919458,-1.0529045068531009,-0.6667789142687882,-1.0801924129785954,0.04880491128272004,0.0,-1.0770281705092608,0,9,0.0
-0.5739180156572007,-0.4374213620384861,-0.947424022762289,-0.3479102856117579,-0.8820288409957849,0.06429424230387583,0.0,-0.8413897640547179,0,10,0.0
0.9372240454176424,0.546419962633239,1.0060816251443376,0.5345647106718701,0.9323344361258598,0.9886689109688417,1.0,2.054344065428563,0,11,1.1382609508874
0.9246340295604956,0.5994866661166187,1.0815509526052773,0.5439947703702142,1.0038986771581986,1.0123044278027844,1.0,2.032094683724208,0,12,1.1075143137043968
-0.9985560461138803,-0.6257750705128149,-0.9816523192222931,-0.5265251408590571,-0.9000411571468404,0.06873316829972147,0.0,-1.2913812266430562,0,13,0.0
0.9023683684571898,0.6467834795680383,1.087067487014757,0.5677880975805897,1.0532185043701199,0.9954295902999182,1.0,2.061304870838208,0,14,1.053677243982469
0.7032315649390549,0.5579838011492076,0.8759400720924951,0.5177063201982616,0.9382231925664398,0.9856143734396354,1.0,1.8511871273061236,0,15,1.0842221721251895
-0.6636553406094743,-0.5066243709881756,-0.8892861983175763,-0.46538528985763294,-0.8898610614486285,0.1370930231725701,0.0,-0.7948425635364377,0,16,0.0
-0.5776215889349993,-0.5480463022694109,-0.9942752335286291,-0.48064050952255627,-0.9396539844315033,0.06388567971043713,0.0,-0.8700975357639603,0,17,0.0
0.9365336102800887,0.7736820847737124,1.0788484054122802,0.5957364461487831,1.0096873747142958,0.9448705240113238,1.0,1.8982844118920785,0,18,0.9755891155033987
0.9340359235894649,0.6775356265704437,1.09247963119462,0.5732429254210204,1.002590532225074,0.9778773331904966,1.0,2.2638685179551654,0,19,1.0357562698400338
0.8369166538921748,0.5985454735089232,1.0030126754718707,0.5367412724555418,1.080672531304379,0.995230431301954,1.0,2.1856266501870687,0,20,1.1009426780303027
-0.9122435166412306,-0.554807271775515,-1.0535504564826799,-0.4809378250166647,-0.9489466394780671,0.04959373430931333,0.0,-0.8093315925363649,0,21,0.0
1.0324369199392922,1.021148973836896,1.081706208215109,0.7627335870648083,0.9194623117528411,0.9542006791360589,1.0,1.662621250441162,0,22,0.8084875278794059
-0.9622670716635283,-0.9972186690373026,-1.0708643506999083,-0.7656080534174654,-1.0396980797554052,0.0323843854729772,0.0,-1.0497631211074734,0,23,0.0
0.5542739809241274,0.47561391249383694,1.0078574367904078,0.296143263832039,0.9117928556072182,0.87917283312468,1.0,2.080315708453794,0,24,1.1175963238077145
-0.5924275430074591,-0.44098928713830077,-0.897080984189722,-0.2816884742486887,-0.8950209546952766,0.06433297221752006,0.0,-1.0086506043040269,0,25,0.0
-1.0745454775496648,-0.7792146055669813,-0.9259424980980554,-0.5878442170833789,-0.942942764879662,0.011919723594346628,0.0,-1.3544727389768563,0,26,0.0
-0.5873619378765085,-0.41314691836865675,-0.9207515827125238,-0.3208351014770462,-0.9076691248122504,0.1141171560871288,0.0,-1.0381986512359591,0,27,0.0
-0.44596056304708065,-0.3202143225837361,-0.9865392412236171,-0.2671895806604944,-1.0100157643987182,0.17739552306887357,0.0,-0.9779144129847257,0,28,0.0
0.8664355518125701,0.6026780534069962,1.0890868591082987,0.53875999798744,1.0723431217460684,0.9854401122474294,1.0,2.088086878895642,0,29,1.0935577279574193
